,Unnamed: 0,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat,poisonous
5029,5029,f,y,g,f,f,f,c,b,g,e,k,k,p,n,p,w,o,l,h,y,d,p
5030,5030,f,f,y,f,f,f,c,b,h,e,k,k,p,n,p,w,o,l,h,y,p,p
5031,5031,f,f,y,f,f,f,c,b,g,e,k,k,b,n,p,w,o,l,h,y,d,p
5032,5032,x,y,g,f,f,f,c,b,p,e,k,k,p,b,p,w,o,l,h,v,d,p
5033,5033,x,y,g,f,f,f,c,b,g,e,k,k,n,b,p,w,o,l,h,v,g,p
5034,5034,x,y,g,f,f,f,c,b,h,e,k,k,n,b,p,w,o,l,h,y,d,p
5035,5035,x,f,g,f,f,f,c,b,p,e,k,k,p,p,p,w,o,l,h,y,g,p
5036,5036,x,y,y,f,f,f,c,b,g,e,k,k,p,n,p,w,o,l,h,y,p,p
5037,5037,f,f,g,f,f,f,c,b,h,e,k,k,n,n,p,w,o,l,h,v,g,p
5038,5038,f,f,y,f,f,f,c,b,p,e,k,k,b,n,p,w,o,l,h,y,d,p
5039,5039,x,y,g,f,f,f,c,b,h,e,k,k,b,p,p,w,o,l,h,y,p,p
5040,5040,f,f,y,f,f,f,c,b,g,e,k,k,p,p,p,w,o,l,h,v,p,p
5041,5041,x,y,n,f,s,f,c,n,b,t,k,k,w,w,p,w,o,e,w,v,l,p
5042,5042,x,f,y,f,f,f,c,b,h,e,k,k,p,b,p,w,o,l,h,y,p,p
5043,5043,x,y,y,f,f,f,c,b,g,e,k,k,b,p,p,w,o,l,h,v,p,p
5044,5044,f,s,b,t,f,f,c,b,w,t,f,s,w,w,p,w,o,p,h,v,g,p
5045,5045,f,f,g,f,f,f,c,b,h,e,k,k,n,p,p,w,o,l,h,v,d,p
5046,5046,f,y,y,f,f,f,c,b,h,e,k,k,b,p,p,w,o,l,h,y,p,p
5047,5047,x,f,y,f,f,f,c,b,h,e,k,k,n,n,p,w,o,l,h,y,p,p
5048,5048,f,f,g,f,f,f,c,b,p,e,k,k,b,n,p,w,o,l,h,v,d,p
5049,5049,x,y,y,f,f,f,c,b,g,e,k,k,n,p,p,w,o,l,h,y,d,p
5050,5050,x,y,g,f,f,f,c,b,p,e,k,k,b,b,p,w,o,l,h,v,d,p
5051,5051,x,y,e,f,y,f,c,n,b,t,k,k,w,w,p,w,o,e,w,v,l,p
5052,5052,k,y,b,t,n,f,c,b,e,e,s,s,e,w,p,w,t,e,w,c,w,e
5053,5053,f,y,b,t,n,f,c,b,w,e,s,s,e,w,p,w,t,e,w,c,w,e
5054,5054,x,y,g,f,f,f,c,b,p,e,k,k,p,p,p,w,o,l,h,y,d,p
5055,5055,f,f,y,f,f,f,c,b,g,e,k,k,b,p,p,w,o,l,h,y,p,p
5056,5056,x,y,g,f,f,f,c,b,h,e,k,k,n,b,p,w,o,l,h,y,g,p
5057,5057,f,y,g,f,f,f,c,b,g,e,k,k,b,p,p,w,o,l,h,y,g,p
5058,5058,x,s,b,t,f,f,c,b,w,t,s,f,w,w,p,w,o,p,h,s,u,p
5059,5059,f,y,y,f,f,f,c,b,h,e,k,k,b,p,p,w,o,l,h,v,p,p
5060,5060,x,s,w,t,f,f,c,b,p,t,f,f,w,w,p,w,o,p,h,s,u,p
5061,5061,x,f,y,f,f,f,c,b,p,e,k,k,b,n,p,w,o,l,h,v,p,p
5062,5062,x,y,g,f,f,f,c,b,p,e,k,k,b,p,p,w,o,l,h,y,p,p
5063,5063,x,s,w,t,f,f,c,b,p,t,s,f,w,w,p,w,o,p,h,s,u,p
5064,5064,f,s,b,t,f,f,c,b,p,t,f,f,w,w,p,w,o,p,h,s,g,p
5065,5065,x,s,w,t,f,f,c,b,h,t,f,s,w,w,p,w,o,p,h,s,u,p
5066,5066,f,f,y,f,f,f,c,b,p,e,k,k,n,b,p,w,o,l,h,y,d,p
5067,5067,f,y,g,f,f,f,c,b,g,e,k,k,p,b,p,w,o,l,h,y,p,p
5068,5068,x,f,y,f,f,f,c,b,h,e,k,k,b,n,p,w,o,l,h,v,g,p
5069,5069,f,f,g,f,f,f,c,b,h,e,k,k,n,b,p,w,o,l,h,v,p,p
5070,5070,x,y,w,f,n,f,c,n,u,e,s,f,w,w,p,w,o,f,h,y,d,e
5071,5071,x,s,e,t,n,f,c,b,e,e,s,s,w,w,p,w,t,e,w,c,w,e
5072,5072,x,y,g,f,f,f,c,b,p,e,k,k,p,p,p,w,o,l,h,v,g,p
5073,5073,f,f,g,f,f,f,c,b,h,e,k,k,n,b,p,w,o,l,h,v,g,p
5074,5074,x,y,n,f,y,f,c,n,b,t,k,s,p,w,p,w,o,e,w,v,l,p
5075,5075,x,y,g,f,f,f,c,b,h,e,k,k,p,b,p,w,o,l,h,v,p,p
5076,5076,f,f,g,f,f,f,c,b,h,e,k,k,n,p,p,w,o,l,h,y,p,p
5077,5077,f,f,y,f,f,f,c,b,h,e,k,k,b,n,p,w,o,l,h,v,p,p
5078,5078,f,f,y,f,f,f,c,b,h,e,k,k,b,p,p,w,o,l,h,y,d,p
5079,5079,f,f,e,t,n,f,c,b,n,t,s,s,g,w,p,w,o,p,n,y,d,e
5080,5080,x,y,y,f,f,f,c,b,p,e,k,k,n,b,p,w,o,l,h,y,g,p
5081,5081,f,y,y,f,f,f,c,b,g,e,k,k,n,b,p,w,o,l,h,v,d,p
5082,5082,f,f,g,f,f,f,c,b,g,e,k,k,b,p,p,w,o,l,h,v,p,p
5083,5083,x,y,y,f,f,f,c,b,h,e,k,k,p,p,p,w,o,l,h,y,g,p
5084,5084,x,f,y,f,f,f,c,b,g,e,k,k,p,b,p,w,o,l,h,y,p,p
5085,5085,k,f,y,f,n,f,c,n,w,e,k,y,w,n,p,w,o,e,w,v,d,p
5086,5086,f,f,y,f,f,f,c,b,h,e,k,k,n,b,p,w,o,l,h,y,g,p
5087,5087,k,f,c,f,n,f,w,n,w,e,f,s,w,n,p,w,o,e,w,v,l,e
5088,5088,f,f,g,f,f,f,c,b,h,e,k,k,n,n,p,w,o,l,h,v,p,p
5089,5089,f,y,y,f,f,f,c,b,h,e,k,k,n,p,p,w,o,l,h,y,p,p
5090,5090,x,y,g,f,f,f,c,b,g,e,k,k,b,b,p,w,o,l,h,v,d,p
5091,5091,x,y,g,f,f,f,c,b,p,e,k,k,p,b,p,w,o,l,h,v,p,p
5092,5092,f,f,y,f,f,f,c,b,h,e,k,k,p,p,p,w,o,l,h,v,g,p
5093,5093,f,y,y,f,f,f,c,b,h,e,k,k,p,n,p,w,o,l,h,v,d,p
5094,5094,x,f,y,f,f,f,c,b,p,e,k,k,n,n,p,w,o,l,h,y,d,p
5095,5095,f,f,y,f,f,f,c,b,p,e,k,k,n,n,p,w,o,l,h,v,p,p
5096,5096,x,y,y,f,f,f,c,b,g,e,k,k,n,b,p,w,o,l,h,y,d,p
5097,5097,b,y,p,t,n,f,c,b,w,e,s,s,w,w,p,w,t,p,r,v,g,p
5098,5098,k,y,p,t,n,f,c,b,e,e,s,s,w,w,p,w,t,e,w,c,w,e
5099,5099,x,y,y,f,f,f,c,b,g,e,k,k,b,b,p,w,o,l,h,v,p,p
5100,5100,x,f,y,f,f,f,c,b,p,e,k,k,p,p,p,w,o,l,h,v,g,p
5101,5101,k,y,b,t,n,f,c,b,e,e,s,s,w,e,p,w,t,e,w,c,w,e
5102,5102,f,y,y,f,f,f,c,b,p,e,k,k,n,n,p,w,o,l,h,y,d,p
5103,5103,x,s,w,t,f,f,c,b,p,t,s,s,w,w,p,w,o,p,h,s,u,p
5104,5104,x,y,n,f,s,f,c,n,b,t,k,k,w,w,p,w,o,e,w,v,p,p
5105,5105,x,y,n,f,y,f,c,n,b,t,s,k,w,w,p,w,o,e,w,v,d,p
5106,5106,x,y,e,f,y,f,c,n,b,t,k,k,w,w,p,w,o,e,w,v,p,p
5107,5107,f,g,w,t,n,f,w,n,w,e,s,s,w,w,p,w,o,p,w,c,l,p
5108,5108,x,s,g,t,f,f,c,b,p,t,f,s,w,w,p,w,o,p,h,v,u,p
5109,5109,f,y,c,f,n,f,w,n,w,e,f,s,w,n,p,w,o,e,w,v,l,e
5110,5110,x,y,g,f,f,f,c,b,p,e,k,k,p,b,p,w,o,l,h,y,g,p
5111,5111,f,y,y,f,f,f,c,b,g,e,k,k,b,p,p,w,o,l,h,v,d,p
5112,5112,f,y,y,f,f,f,c,b,p,e,k,k,b,p,p,w,o,l,h,y,p,p
5113,5113,f,y,p,t,n,f,c,b,w,e,s,s,w,e,p,w,t,e,w,c,w,e
5114,5114,x,s,b,t,f,f,c,b,w,t,f,s,w,w,p,w,o,p,h,v,g,p
5115,5115,x,s,g,t,f,f,c,b,h,t,s,f,w,w,p,w,o,p,h,s,g,p
5116,5116,x,y,e,f,y,f,c,n,b,t,k,s,p,p,p,w,o,e,w,v,p,p
5117,5117,k,y,c,f,n,f,w,n,w,e,s,f,w,n,p,w,o,e,w,v,l,e
5118,5118,x,s,w,t,f,f,c,b,w,t,s,f,w,w,p,w,o,p,h,s,u,p
5119,5119,x,s,w,t,f,f,c,b,h,t,s,f,w,w,p,w,o,p,h,v,g,p
5120,5120,f,s,b,t,f,f,c,b,w,t,s,f,w,w,p,w,o,p,h,v,u,p
5121,5121,f,s,b,t,f,f,c,b,p,t,s,s,w,w,p,w,o,p,h,v,g,p
5122,5122,k,y,c,f,n,f,w,n,w,e,f,s,w,n,p,w,o,e,w,v,l,e
5123,5123,x,y,g,f,f,f,c,b,g,e,k,k,n,n,p,w,o,l,h,v,d,p
5124,5124,f,s,w,t,f,f,c,b,h,t,f,f,w,w,p,w,o,p,h,v,g,p
5125,5125,f,s,g,t,f,f,c,b,w,t,s,s,w,w,p,w,o,p,h,s,u,p
5126,5126,c,g,w,t,n,f,w,n,w,e,s,s,w,w,p,w,o,p,w,c,l,p
5127,5127,x,s,g,t,f,f,c,b,p,t,s,f,w,w,p,w,o,p,h,s,u,p
5128,5128,b,g,w,t,n,f,w,n,w,e,s,s,w,w,p,w,o,p,w,c,l,p
5129,5129,x,s,b,t,f,f,c,b,p,t,s,s,w,w,p,w,o,p,h,v,g,p
5130,5130,f,s,w,t,f,f,c,b,h,t,f,f,w,w,p,w,o,p,h,s,u,p
5131,5131,b,f,y,f,n,f,c,n,w,e,k,y,w,y,p,w,o,e,w,v,d,p
5132,5132,x,y,n,f,s,f,c,n,b,t,s,s,w,p,p,w,o,e,w,v,d,p
5133,5133,x,y,n,f,y,f,c,n,b,t,k,s,p,p,p,w,o,e,w,v,d,p
5134,5134,k,s,n,t,n,f,c,b,w,e,s,s,e,w,p,w,t,e,w,c,w,e
5135,5135,k,y,b,t,n,f,c,b,w,e,s,s,e,e,p,w,t,e,w,c,w,e
5136,5136,f,s,w,t,f,f,c,b,w,t,s,s,w,w,p,w,o,p,h,v,g,p
5137,5137,f,s,b,t,n,f,c,b,w,e,s,s,w,w,p,w,t,p,r,v,m,p
5138,5138,f,y,y,f,f,f,c,b,p,e,k,k,b,b,p,w,o,l,h,y,p,p
5139,5139,x,y,g,f,f,f,c,b,p,e,k,k,p,n,p,w,o,l,h,y,g,p
5140,5140,f,s,b,t,n,f,c,b,r,e,s,s,w,w,p,w,t,p,r,v,g,p
5141,5141,x,y,n,f,f,f,c,n,b,t,k,s,p,p,p,w,o,e,w,v,p,p
5142,5142,x,y,e,f,y,f,c,n,b,t,k,k,p,p,p,w,o,e,w,v,p,p
5143,5143,f,f,g,f,f,f,c,b,p,e,k,k,b,b,p,w,o,l,h,y,d,p
5144,5144,x,s,e,t,n,f,c,b,e,e,s,s,e,w,p,w,t,e,w,c,w,e
5145,5145,x,y,n,f,f,f,c,n,b,t,k,k,p,p,p,w,o,e,w,v,l,p
5146,5146,x,f,y,f,f,f,c,b,g,e,k,k,p,b,p,w,o,l,h,y,g,p
5147,5147,x,y,n,f,y,f,c,n,b,t,k,s,w,w,p,w,o,e,w,v,d,p
5148,5148,f,f,n,f,n,f,w,n,w,e,s,f,w,n,p,w,o,e,w,v,l,e
5149,5149,x,y,n,f,f,f,c,n,b,t,s,k,w,p,p,w,o,e,w,v,p,p
5150,5150,x,s,b,t,n,f,c,b,e,e,s,s,e,e,p,w,t,e,w,c,w,e
5151,5151,f,y,n,t,n,f,c,b,w,e,s,s,w,e,p,w,t,e,w,c,w,e
5152,5152,f,y,y,f,f,f,c,b,g,e,k,k,p,b,p,w,o,l,h,y,p,p
5153,5153,f,y,b,t,n,f,c,b,r,e,s,s,w,w,p,w,t,p,r,v,m,p
5154,5154,x,y,n,f,n,f,c,n,w,e,k,y,w,y,p,w,o,e,w,v,d,p
5155,5155,x,y,n,f,y,f,c,n,b,t,s,k,w,w,p,w,o,e,w,v,l,p
5156,5156,x,s,b,t,f,f,c,b,w,t,s,s,w,w,p,w,o,p,h,s,g,p
5157,5157,x,s,b,t,f,f,c,b,h,t,f,s,w,w,p,w,o,p,h,v,g,p
5158,5158,f,y,y,f,f,f,c,b,h,e,k,k,p,n,p,w,o,l,h,y,p,p
5159,5159,f,s,g,t,f,f,c,b,w,t,s,f,w,w,p,w,o,p,h,v,g,p
5160,5160,x,y,n,f,f,f,c,n,b,t,s,k,w,w,p,w,o,e,w,v,l,p
5161,5161,x,s,b,t,f,f,c,b,p,t,f,s,w,w,p,w,o,p,h,v,g,p
5162,5162,f,f,n,f,n,f,c,n,w,e,k,y,w,y,p,w,o,e,w,v,d,p
5163,5163,x,y,e,t,n,f,c,b,w,e,s,s,w,w,p,w,t,e,w,c,w,e
5164,5164,f,s,b,t,f,f,c,b,w,t,f,f,w,w,p,w,o,p,h,s,g,p
5165,5165,f,s,w,t,f,f,c,b,p,t,f,s,w,w,p,w,o,p,h,s,g,p
5166,5166,k,y,e,t,n,f,c,b,w,e,s,s,e,e,p,w,t,e,w,c,w,e
5167,5167,x,f,y,f,f,f,c,b,p,e,k,k,n,p,p,w,o,l,h,y,p,p
5168,5168,x,f,n,f,n,f,c,n,w,e,k,y,w,n,p,w,o,e,w,v,d,p
5169,5169,x,y,n,t,n,f,c,b,e,e,s,s,e,w,p,w,t,e,w,c,w,e
5170,5170,x,y,g,f,f,f,c,b,p,e,k,k,p,p,p,w,o,l,h,y,g,p
5171,5171,f,s,b,t,f,f,c,b,h,t,f,s,w,w,p,w,o,p,h,v,g,p
5172,5172,f,s,b,t,f,f,c,b,h,t,f,s,w,w,p,w,o,p,h,s,g,p
5173,5173,f,y,y,f,f,f,c,b,h,e,k,k,b,p,p,w,o,l,h,v,g,p
5174,5174,f,y,y,f,f,f,c,b,h,e,k,k,p,b,p,w,o,l,h,v,d,p
5175,5175,x,s,p,t,n,f,c,b,w,e,s,s,w,w,p,w,t,e,w,c,w,e
5176,5176,f,s,p,t,n,f,c,b,e,e,s,s,e,e,p,w,t,e,w,c,w,e
5177,5177,b,y,w,t,n,f,c,b,r,e,s,s,w,w,p,w,t,p,r,v,g,p
5178,5178,x,y,c,f,n,f,w,n,w,e,f,f,w,n,p,w,o,e,w,v,l,e
5179,5179,f,s,n,t,n,f,c,b,w,e,s,s,e,w,p,w,t,e,w,c,w,e
5180,5180,x,s,b,t,f,f,c,b,h,t,f,s,w,w,p,w,o,p,h,v,u,p
5181,5181,x,s,g,t,f,f,c,b,w,t,f,s,w,w,p,w,o,p,h,v,g,p
5182,5182,f,y,y,f,f,f,c,b,g,e,k,k,b,p,p,w,o,l,h,y,d,p
5183,5183,x,s,b,t,f,f,c,b,w,t,f,s,w,w,p,w,o,p,h,v,u,p
5184,5184,x,s,w,t,f,f,c,b,p,t,s,s,w,w,p,w,o,p,h,s,g,p
5185,5185,f,y,c,f,n,f,w,n,w,e,s,f,w,n,p,w,o,e,w,v,l,e
5186,5186,x,y,e,f,y,f,c,n,b,t,k,s,w,w,p,w,o,e,w,v,d,p
5187,5187,f,f,y,f,f,f,c,b,h,e,k,k,n,p,p,w,o,l,h,y,d,p
5188,5188,x,y,w,f,n,f,c,n,h,e,s,f,w,w,p,w,o,f,h,v,d,e
5189,5189,x,y,y,f,f,f,c,b,p,e,k,k,b,p,p,w,o,l,h,v,p,p
5190,5190,f,y,p,t,n,f,c,b,w,e,s,s,w,w,p,w,t,p,r,v,g,p
5191,5191,f,s,g,t,f,f,c,b,h,t,f,s,w,w,p,w,o,p,h,v,u,p
5192,5192,x,y,n,f,s,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,d,p
5193,5193,k,s,p,t,n,f,c,b,w,e,s,s,e,w,p,w,t,e,w,c,w,e
5194,5194,x,y,n,f,f,f,c,n,b,t,k,k,w,p,p,w,o,e,w,v,l,p
5195,5195,x,y,g,f,f,f,c,b,g,e,k,k,n,b,p,w,o,l,h,v,p,p
5196,5196,f,s,b,t,f,f,c,b,h,t,f,f,w,w,p,w,o,p,h,s,u,p
5197,5197,k,y,p,t,n,f,c,b,e,e,s,s,w,e,p,w,t,e,w,c,w,e
5198,5198,x,f,y,f,f,f,c,b,h,e,k,k,p,b,p,w,o,l,h,v,p,p
5199,5199,f,y,g,f,f,f,c,b,g,e,k,k,n,n,p,w,o,l,h,v,g,p
5200,5200,f,f,g,f,f,f,c,b,g,e,k,k,n,p,p,w,o,l,h,y,d,p
5201,5201,x,s,b,t,f,f,c,b,p,t,s,f,w,w,p,w,o,p,h,s,g,p
5202,5202,x,y,n,f,f,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,p,p
5203,5203,x,y,y,f,f,f,c,b,p,e,k,k,p,p,p,w,o,l,h,v,d,p
5204,5204,f,f,y,f,f,f,c,b,h,e,k,k,n,n,p,w,o,l,h,v,d,p
5205,5205,f,f,n,f,n,f,c,n,w,e,k,y,w,n,p,w,o,e,w,v,d,p
5206,5206,k,s,b,t,n,f,c,b,w,e,s,s,w,w,p,w,t,e,w,c,w,e
5207,5207,f,y,y,f,f,f,c,b,h,e,k,k,p,n,p,w,o,l,h,v,g,p
5208,5208,x,y,e,f,y,f,c,n,b,t,k,s,p,w,p,w,o,e,w,v,l,p
5209,5209,x,s,g,t,f,f,c,b,h,t,f,f,w,w,p,w,o,p,h,s,u,p
5210,5210,f,s,n,t,n,f,c,b,e,e,s,s,w,e,p,w,t,e,w,c,w,e
5211,5211,x,y,g,f,f,f,c,b,g,e,k,k,p,p,p,w,o,l,h,v,p,p
5212,5212,x,y,n,f,y,f,c,n,b,t,s,s,p,p,p,w,o,e,w,v,d,p
5213,5213,x,s,g,t,f,f,c,b,p,t,s,s,w,w,p,w,o,p,h,v,u,p
5214,5214,x,s,g,t,f,f,c,b,h,t,f,s,w,w,p,w,o,p,h,v,g,p
5215,5215,f,y,p,t,n,f,c,b,w,e,s,s,w,w,p,w,t,p,r,v,m,p
5216,5216,k,y,b,t,n,f,c,b,w,e,s,s,e,w,p,w,t,e,w,c,w,e
5217,5217,x,s,w,t,f,f,c,b,w,t,s,s,w,w,p,w,o,p,h,v,u,p
5218,5218,x,y,n,f,y,f,c,n,b,t,s,s,w,p,p,w,o,e,w,v,d,p
5219,5219,k,y,n,t,n,f,c,b,w,e,s,s,e,w,p,w,t,e,w,c,w,e
5220,5220,f,y,y,f,f,f,c,b,g,e,k,k,n,p,p,w,o,l,h,y,d,p
5221,5221,x,y,p,t,n,f,c,b,w,e,s,s,e,e,p,w,t,e,w,c,w,e
5222,5222,f,s,g,t,f,f,c,b,p,t,f,f,w,w,p,w,o,p,h,s,u,p
5223,5223,x,s,p,t,n,f,c,b,e,e,s,s,w,e,p,w,t,e,w,c,w,e
5224,5224,b,y,n,f,n,f,c,n,w,e,k,y,w,n,p,w,o,e,w,v,d,p
5225,5225,f,s,b,t,f,f,c,b,h,t,f,f,w,w,p,w,o,p,h,v,g,p
5226,5226,x,y,n,f,f,f,c,n,b,t,k,s,p,w,p,w,o,e,w,v,p,p
5227,5227,x,y,n,f,f,f,c,n,b,t,k,k,w,w,p,w,o,e,w,v,d,p
5228,5228,x,s,b,t,f,f,c,b,w,t,s,s,w,w,p,w,o,p,h,s,u,p
5229,5229,x,y,n,f,f,f,c,n,b,t,s,s,w,p,p,w,o,e,w,v,l,p
5230,5230,k,y,p,t,n,f,c,b,w,e,s,s,w,e,p,w,t,e,w,c,w,e
5231,5231,k,f,c,f,n,f,w,n,w,e,f,f,w,n,p,w,o,e,w,v,l,e
5232,5232,x,y,y,f,f,f,c,b,h,e,k,k,b,n,p,w,o,l,h,v,g,p
5233,5233,x,s,n,t,n,f,c,b,w,e,s,s,e,w,p,w,t,e,w,c,w,e
5234,5234,f,f,g,f,f,f,c,b,p,e,k,k,b,p,p,w,o,l,h,y,p,p
5235,5235,f,y,y,f,f,f,c,b,p,e,k,k,n,b,p,w,o,l,h,v,d,p
5236,5236,f,s,g,t,f,f,c,b,w,t,s,f,w,w,p,w,o,p,h,v,u,p
5237,5237,k,y,w,t,n,f,w,n,w,e,s,s,w,w,p,w,o,p,w,c,l,p
5238,5238,k,f,n,f,n,f,w,n,w,e,f,f,w,n,p,w,o,e,w,v,l,e
5239,5239,k,f,y,f,n,f,c,n,w,e,k,y,w,y,p,w,o,e,w,v,d,p
5240,5240,f,s,w,t,f,f,c,b,w,t,f,f,w,w,p,w,o,p,h,s,g,p
5241,5241,f,y,y,f,n,f,c,n,w,e,k,y,w,y,p,w,o,e,w,v,d,p
5242,5242,f,y,y,f,f,f,c,b,g,e,k,k,p,p,p,w,o,l,h,v,d,p
5243,5243,k,s,b,t,n,f,c,b,e,e,s,s,w,e,p,w,t,e,w,c,w,e
5244,5244,f,y,y,f,f,f,c,b,p,e,k,k,p,p,p,w,o,l,h,v,p,p
5245,5245,x,y,n,f,y,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,p,p
5246,5246,x,y,y,f,f,f,c,b,h,e,k,k,p,b,p,w,o,l,h,y,d,p
5247,5247,x,y,y,f,f,f,c,b,p,e,k,k,p,p,p,w,o,l,h,v,p,p
5248,5248,b,y,w,t,n,f,c,b,w,e,s,s,w,w,p,w,t,p,r,v,g,p
5249,5249,f,y,y,f,f,f,c,b,g,e,k,k,p,b,p,w,o,l,h,y,g,p
5250,5250,x,s,w,t,f,f,c,b,p,t,s,f,w,w,p,w,o,p,h,v,g,p
5251,5251,x,s,b,t,f,f,c,b,w,t,s,s,w,w,p,w,o,p,h,v,g,p
5252,5252,k,y,b,t,n,f,c,b,w,e,s,s,w,e,p,w,t,e,w,c,w,e
5253,5253,f,y,y,f,f,f,c,b,g,e,k,k,b,n,p,w,o,l,h,v,p,p
5254,5254,x,s,b,t,f,f,c,b,p,t,f,f,w,w,p,w,o,p,h,s,g,p
5255,5255,b,y,b,t,n,f,c,b,w,e,s,s,w,w,p,w,t,p,r,v,m,p
5256,5256,x,s,w,t,f,f,c,b,w,t,s,f,w,w,p,w,o,p,h,v,g,p
5257,5257,k,s,n,t,n,f,c,b,w,e,s,s,w,e,p,w,t,e,w,c,w,e
5258,5258,f,s,g,t,f,f,c,b,w,t,f,s,w,w,p,w,o,p,h,s,u,p
5259,5259,x,f,y,f,n,f,c,n,w,e,k,y,w,y,p,w,o,e,w,v,d,p
5260,5260,f,s,g,t,f,f,c,b,p,t,s,s,w,w,p,w,o,p,h,v,g,p
5261,5261,f,y,y,f,f,f,c,b,g,e,k,k,p,n,p,w,o,l,h,y,d,p
5262,5262,k,y,n,f,n,f,c,n,w,e,k,y,w,y,p,w,o,e,w,v,d,p
5263,5263,f,s,b,t,f,f,c,b,p,t,s,f,w,w,p,w,o,p,h,s,u,p
5264,5264,f,s,e,t,n,f,c,b,w,e,s,s,w,w,p,w,t,e,w,c,w,e
5265,5265,x,y,n,f,f,f,c,n,b,t,s,s,p,p,p,w,o,e,w,v,d,p
5266,5266,x,y,n,f,y,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,d,p
5267,5267,x,y,n,f,y,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,l,p
5268,5268,x,s,w,t,f,f,c,b,h,t,f,s,w,w,p,w,o,p,h,v,u,p
5269,5269,k,s,n,t,n,f,c,b,e,e,s,s,e,e,p,w,t,e,w,c,w,e
5270,5270,f,y,g,f,f,f,c,b,p,e,k,k,n,p,p,w,o,l,h,y,g,p
5271,5271,x,s,b,t,n,f,c,b,e,e,s,s,w,e,p,w,t,e,w,c,w,e
5272,5272,f,s,w,t,f,f,c,b,w,t,f,s,w,w,p,w,o,p,h,s,u,p
5273,5273,k,f,n,f,n,f,w,n,w,e,s,s,w,n,p,w,o,e,w,v,l,e
5274,5274,x,y,n,f,s,f,c,n,b,t,k,s,w,w,p,w,o,e,w,v,l,p
5275,5275,f,s,w,t,f,f,c,b,h,t,f,s,w,w,p,w,o,p,h,v,g,p
5276,5276,x,s,g,t,f,f,c,b,h,t,s,s,w,w,p,w,o,p,h,v,u,p
5277,5277,k,y,y,f,n,f,c,n,w,e,k,y,w,y,p,w,o,e,w,v,d,p
5278,5278,f,s,w,t,n,f,c,b,w,e,s,s,w,w,p,w,t,p,r,v,m,p
5279,5279,f,f,y,f,f,f,c,b,g,e,k,k,n,b,p,w,o,l,h,y,p,p
5280,5280,k,y,p,t,n,f,c,b,w,e,s,s,e,w,p,w,t,e,w,c,w,e
5281,5281,f,y,w,t,n,f,w,n,w,e,s,s,w,w,p,w,o,p,w,c,l,p
5282,5282,f,s,b,t,f,f,c,b,p,t,f,s,w,w,p,w,o,p,h,v,u,p
5283,5283,f,y,w,f,n,f,c,n,u,e,s,f,w,w,p,w,o,f,h,y,d,e
5284,5284,x,y,r,f,n,f,c,n,w,e,s,f,w,w,p,w,o,f,h,v,d,e
5285,5285,x,s,b,t,n,f,c,b,w,e,s,s,w,e,p,w,t,e,w,c,w,e
5286,5286,f,s,g,t,f,f,c,b,h,t,s,s,w,w,p,w,o,p,h,v,g,p
5287,5287,x,y,e,f,y,f,c,n,b,t,s,k,p,w,p,w,o,e,w,v,d,p
5288,5288,f,y,y,f,f,f,c,b,g,e,k,k,n,b,p,w,o,l,h,y,p,p
5289,5289,f,s,g,t,f,f,c,b,w,t,s,s,w,w,p,w,o,p,h,s,g,p
5290,5290,f,s,b,t,f,f,c,b,h,t,s,s,w,w,p,w,o,p,h,s,g,p
5291,5291,f,s,e,t,n,f,c,b,e,e,s,s,e,w,p,w,t,e,w,c,w,e
5292,5292,x,y,e,f,y,f,c,n,b,t,k,k,w,p,p,w,o,e,w,v,d,p
5293,5293,f,f,g,f,f,f,c,b,p,e,k,k,b,b,p,w,o,l,h,y,g,p
5294,5294,f,y,y,f,f,f,c,b,g,e,k,k,b,b,p,w,o,l,h,y,d,p
5295,5295,x,s,n,t,n,f,c,b,e,e,s,s,e,w,p,w,t,e,w,c,w,e
5296,5296,f,s,g,t,f,f,c,b,p,t,f,f,w,w,p,w,o,p,h,s,g,p
5297,5297,x,y,n,f,s,f,c,n,b,t,s,s,p,w,p,w,o,e,w,v,l,p
5298,5298,f,s,w,t,f,f,c,b,p,t,s,s,w,w,p,w,o,p,h,s,g,p
5299,5299,x,f,c,f,n,f,w,n,w,e,s,s,w,n,p,w,o,e,w,v,l,e
5300,5300,f,s,g,t,f,f,c,b,w,t,f,s,w,w,p,w,o,p,h,v,g,p
5301,5301,f,f,g,f,f,f,c,b,p,e,k,k,n,p,p,w,o,l,h,v,p,p
5302,5302,x,y,r,f,n,f,c,n,w,e,s,f,w,w,p,w,o,f,h,y,d,e
5303,5303,x,f,y,f,f,f,c,b,g,e,k,k,p,b,p,w,o,l,h,v,p,p
5304,5304,x,y,n,f,f,f,c,n,b,t,s,k,p,p,p,w,o,e,w,v,l,p
5305,5305,x,y,n,f,s,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,l,p
